6.5016174,1.763081,a06
7.233698,1.4290358,a06
8.248877,5.3328633,a12
4.4957576,9.736809,a01
5.3277416,1.2103626,a06
4.474518,9.748471,a01
9.099534,10.39018,a12
10.326461,9.076293,a12
5.8410444,10.669932,a01
16.260834,6.637545,a12
10.406557,3.969769,a05
4.872677,9.66402,a01
12.822326,5.5853405,a12
3.6371126,9.877713,a01
14.251636,0.16175863,a12
10.612378,8.447721,a12
2.448456,1.3414413,a06
8.016307,2.6837707,a06
1.8180192,9.252537,a01
11.515616,5.3389974,a12
4.487649,9.727006,a01
10.530116,2.3068619,a05
9.247827,9.762572,a12
13.442953,7.966684,a12
6.313895,1.2098024,a06
5.848424,10.696641,a01
4.866048,9.609886,a01
7.65578,8.139643,a12
9.089381,8.556114,a12
4.8810673,9.604415,a01
7.165644,6.2459903,a12
8.705293,1.5799059,a06
10.27111,3.2060685,a05
1.8178833,9.253523,a01
6.9161663,1.666271,a06
9.736367,2.7167578,a05
4.5019975,9.686569,a01
10.732387,6.0026217,a12
1.8116653,9.275918,a01
9.138641,2.83672,a05
4.5191064,9.667489,a01
1.7857351,9.279746,a01
4.8810334,9.604161,a01
11.202763,9.465635,a12
13.778106,7.692458,a12
7.0326214,1.9298698,a06
10.308429,2.9660616,a05
10.272452,3.0261612,a05
12.795768,5.183418,a12
12.305819,10.451436,a12
6.747983,10.777504,a01
3.5745327,9.8560095,a01
9.522375,4.6435847,a12
8.0669985,3.618443,a12
12.675317,5.7501287,a12
7.902433,1.8691305,a06
9.974965,3.3014736,a05
13.401273,5.87289,a12
4.8797755,9.659914,a01
16.149014,7.156428,a12
4.8871794,9.665307,a01
10.168162,2.217544,a05
13.360566,6.928846,a12
7.2030745,0.34173092,a06
9.152154,2.4979577,a05
6.5023046,3.4473147,a12
7.7737136,2.0461817,a06
4.879752,9.672132,a01
3.6115139,9.85583,a01
6.830585,4.8506527,a12
11.740243,2.6575656,a05
3.6583436,9.869125,a01
10.780802,3.7841082,a05
6.741372,10.776251,a01
11.215865,11.085665,a12
4.4634466,9.700358,a01
9.902585,3.0749736,a05
13.809465,9.377612,a12
14.265143,9.070569,a12
7.427807,2.0827775,a06
12.111163,11.327327,a12
9.445126,13.30935,a12
4.467355,9.662576,a01
14.320044,7.1014247,a12
15.747276,4.5627303,a12
13.462319,10.333201,a12
7.766282,3.2025857,a06
10.795801,8.933572,a12
6.957169,2.4706383,a06
5.921935,5.231684,a12
4.491782,9.6045,a01
3.539814,9.6163225,a01
5.952984,1.4030695,a06
11.893795,3.311782,a05
9.253137,2.9938521,a05
11.662692,3.748279,a05
6.674575,9.73857,a01
8.165965,1.4924744,a06
9.49187,3.5713305,a05
11.89009,5.4561353,a12
9.259284,1.514994,a05
12.032739,3.855114,a05
8.835656,1.867669,a05
8.668644,5.3735147,a12
7.5748644,1.0790987,a06
6.570219,2.3412204,a06
8.304404,2.578848,a06
6.2896123,1.7517204,a06
14.069724,6.139016,a12
4.275164,1.4566462,a06
5.4883113,1.5726866,a06
8.142147,4.7332897,a12
8.487936,0.003910348,a06
7.7884464,1.7564627,a06
11.7276745,3.1237278,a05
8.678627,4.489653,a12
9.111537,11.482325,a12
5.8232546,10.6994915,a01
10.916986,4.1729374,a05
5.7397428,10.600244,a01
8.757319,2.373012,a05
9.096482,5.1252227,a12
3.1854112,11.642386,a01
8.389975,2.7812343,a05
9.215209,2.2981825,a05
10.639617,5.087293,a12
8.01729,3.0791516,a05
6.2414107,0.0,a06
4.3226457,0.5771804,a12
7.0806017,3.1171002,a06
9.960998,6.8356895,a12
7.840563,2.2313576,a06
11.836041,10.323552,a12
7.3128233,0.0,a06
5.5586185,0.0,a06
12.400377,6.5524535,a12
7.3326845,1.2313551,a06
9.764169,2.5903873,a05
11.299024,12.006004,a12
3.5373437,9.637457,a01
6.256791,9.738099,a01
14.958412,5.926285,a12
9.608832,3.6799407,a05
4.183005,0.0,a12
6.5392647,2.0853968,a06
7.4546194,2.5175848,a06
11.219808,2.7000809,a05
4.5233417,9.618831,a01
11.357124,3.9182005,a05
15.017965,8.1826725,a12
7.848793,0.81184816,a06
6.024638,0.0,a06
11.050778,3.6305604,a12
5.809733,10.669835,a01
7.7255325,0.0,a06
10.074908,3.692099,a05
11.451091,8.076973,a12
8.650182,0.59897995,a06
6.941393,11.019456,a01
15.457259,10.41796,a12
8.310797,1.4906665,a05
14.307418,12.72217,a12
3.1811495,11.599607,a01
9.089754,2.8624582,a06
5.9741855,2.4749413,a06
7.536519,1.721778,a06
6.2307787,9.723046,a01
12.763301,7.0565567,a12
15.188379,10.776344,a12
12.815194,4.9273243,a12
8.2151,3.042057,a05
7.1681304,2.3826542,a06
