0.5109769,4.6150293,a18
8.345566,13.729256,a11
3.6294644,2.730482,a18
0.0,12.936604,a14
7.847438,1.9463788,a15
5.9341435,9.337915,a13
0.0,8.793743,a18
0.0,0.0,a04
1.7811667,6.947334,a18
3.5088158,1.3895026,a08
3.1425257,0.9938885,a18
0.0,15.614168,a14
5.8494086,14.722858,a11
3.614054,12.676279,a14
8.127229,2.4552426,a15
0.0,8.124542,a18
4.4305344,5.4155116,a07
3.7201717,0.75397694,a18
0.0,0.0,a04
2.974793,2.4557452,a18
8.709359,7.3562255,a13
13.767964,9.057835,a17
13.055955,8.322606,a17
0.0,12.680216,a18
0.0,17.10981,a12
2.1063008,4.091965,a02
2.3177464,3.8896022,a02
0.0,8.590035,a19
5.8743825,13.350871,a16
5.554316,7.8150496,a05
8.235619,2.4561284,a15
0.0,10.350173,a08
0.0,12.240184,a18
5.476385,7.288154,a15
3.338753,15.331562,a10
2.025575,13.934473,a12
1.1340964,12.685888,a14
3.5349112,9.3490505,a02
7.6669207,7.28571,a13
1.9261987,14.38303,a10
6.498089,12.044731,a16
7.4741983,2.0044436,a15
7.322357,12.315346,a16
5.536935,11.756859,a03
5.5640783,11.707063,a03
5.662487,11.666978,a03
5.414912,11.769772,a03
6.238785,8.664105,a13
6.2390194,13.914398,a11
2.593468,5.6775403,a08
6.7878695,13.218731,a16
7.1649766,1.500882,a15
5.544393,11.768431,a03
7.6527324,8.84566,a13
2.2180805,4.7948594,a08
8.242782,8.806796,a13
7.565737,15.946733,a11
4.031971,16.042965,a11
7.2864156,1.3152406,a15
13.887345,7.2666345,a17
0.0,4.7101407,a08
5.9050293,5.333006,a19
2.7829242,10.474694,a14
0.0,16.939297,a12
4.815154,12.504431,a14
6.2094235,15.059737,a10
0.0,0.0,a04
4.1915026,17.495329,a11
0.0,15.866444,a12
4.096136,15.414042,a10
0.0,0.0,a04
4.9286046,12.450336,a14
0.0,18.409754,a12
10.771897,9.060559,a17
13.378068,8.6143465,a17
7.058996,11.884214,a03
0.0,19.717064,a12
5.7921653,16.070833,a10
0.0,18.270742,a12
0.0,17.695436,a12
12.769788,7.328896,a17
13.192113,8.97713,a17
4.9014177,1.8585943,a06
0.0,14.451964,a12
4.54465,13.538302,a10
0.0,14.248365,a12
8.1659775,4.572039,a01
3.1058547,0.095811516,a07
11.031299,4.5292172,a15
4.3015447,1.9875488,a06
8.152773,4.5807567,a01
13.465266,8.195689,a17
6.366063,9.45416,a16
0.0,21.46082,a12
4.0644145,1.6598904,a06
0.0,14.494204,a19
13.103718,9.117593,a17
13.237926,7.1790237,a17
4.9133935,2.1716368,a09
0.0,0.0,a04
9.761328,3.1784363,a15
14.292854,8.744982,a17
5.7691393,6.523039,a05
6.2217765,6.205727,a05
8.453983,8.924643,a13
4.741777,12.332799,a10
4.911599,16.281002,a10
0.0,9.987469,a19
8.50631,8.666721,a13
8.466464,8.982501,a13
3.9066932,14.263648,a10
4.899191,17.502071,a10
4.023902,3.951797,a19
12.712864,9.112565,a17
1.7805438,7.723945,a19
8.520396,8.111414,a13
4.205321,4.6654534,a09
4.038317,16.058443,a10
5.954864,10.641247,a11
9.173826,11.605724,a13
2.974793,2.4557452,a05
4.822962,12.08305,a10
0.7960908,13.701166,a14
6.86248,12.966274,a16
0.20470041,13.688199,a14
3.9370103,0.5494344,a06
5.308424,5.6623216,a05
1.3435836,7.894933,a10
5.6235557,4.6266527,a05
