10.262387,6.475329,a03
0.0,1.0390522,a08
6.8397675,4.3141136,a03
0.0,5.384589,a14
0.0,4.726826,a06
0.0,4.882476,a08
2.5226943,9.077245,a14
0.0,1.89573,a08
9.564715,4.884501,a17
9.591726,7.8101335,a03
0.0,2.8646698,a06
8.785611,3.9193084,a17
0.0,3.2760699,a08
9.153848,7.2279906,a03
9.115024,7.2918816,a03
0.0,2.5869927,a08
9.593255,7.8111024,a03
0.0,5.076666,a08
5.203724,8.025641,a14
2.2538872,10.437763,a14
0.0,3.413887,a08
10.4310665,6.122021,a17
9.279882,7.142477,a03
7.678584,4.4274426,a17
0.0,3.848201,a06
0.0,4.597871,a06
7.52864,6.3749876,a03
0.0,2.4809937,a08
0.0,3.5349123,a06
0.0,3.660366,a06
2.007292,7.210725,a14
0.0,3.6692095,a08
2.2344885,9.759704,a14
0.0,7.0277023,a08
1.0128994,6.3439293,a14
0.68215436,6.657869,a08
10.025674,7.333556,a17
9.267621,7.0794587,a03
11.409354,7.120547,a17
2.794315,11.190919,a14
10.950019,4.4057465,a17
1.5081704,10.697288,a14
0.0,3.1543155,a06
0.0,4.8490443,a08
9.248178,7.07851,a03
9.565745,7.825555,a03
6.872162,4.3858685,a03
0.6566774,4.5563426,a08
0.6684981,3.4586756,a08
4.2334943,11.299887,a14
10.844348,8.04873,a03
10.867223,8.103917,a03
0.03421116,5.219468,a06
10.8472805,8.108544,a03
0.0,3.8131893,a06
10.151099,3.9286492,a17
1.6776192,5.69489,a08
0.1733684,5.617343,a06
1.7087953,10.608284,a14
0.0,2.5591152,a06
0.0,3.6013658,a06
3.139139,10.634624,a14
0.0,2.1072476,a06
5.5967016,10.010651,a14
0.0,2.777964,a08
10.909987,8.098096,a03
0.0,8.494215,a08
0.0,4.933408,a08
0.0,5.52893,a06
12.666394,10.9708605,a17
10.187971,4.393687,a17
2.401458,9.3839655,a14
1.495801,10.100795,a14
10.880547,8.088406,a03
0.0,4.1408777,a06
6.84061,4.3328414,a03
0.0,4.5995398,a06
0.0,2.728307,a06
9.355421,3.8259614,a17
10.853007,8.074222,a03
2.9600322,10.476895,a14
0.24688,4.329145,a06
8.669312,7.849052,a17
10.999192,5.1506257,a17
9.314852,7.1243744,a03
0.0,9.621146,a14
9.721351,4.6578226,a17
9.565909,7.8014092,a03
7.569525,6.453442,a03
0.07009381,6.2270265,a08
0.0,2.1826682,a08
0.0,2.7758615,a08
0.0,4.5189476,a08
2.0536165,10.209743,a14
0.9817094,4.1909695,a08
12.675277,2.5352423,a17
11.709456,5.638991,a17
0.0,6.720564,a08
0.55492765,7.87584,a08
0.0,5.329137,a06
1.9311857,3.334137,a08
10.8290825,8.10135,a03
12.117373,7.5526514,a17
0.99580634,7.522919,a14
0.0,4.8241067,a06
0.0,2.0574572,a08
10.039569,5.6973534,a17
9.238023,7.070233,a03
0.0,5.6999617,a06
0.0,3.5842447,a06
0.0,11.038171,a14
0.0,4.259266,a06
0.0,3.287388,a08
1.3857291,7.001774,a14
0.0,4.198427,a06
9.574805,7.8182955,a03
9.317729,7.1555543,a03
0.0,6.0902886,a08
11.603231,5.973403,a17
0.0,5.4508715,a08
0.0,0.9205065,a08
2.0573738,11.281308,a14
9.122506,3.9426944,a17
1.914191,6.404445,a14
0.47171313,4.8122535,a08
8.183185,2.7912126,a17
0.9786424,9.8945675,a14
11.844977,9.014974,a17
0.0,4.4024405,a08
2.0564141,0.69835037,a06
8.090267,6.8689065,a03
0.9710733,8.689954,a14
11.373107,6.878207,a17
8.131644,6.8857164,a03
11.768073,6.4332395,a17
7.4341617,5.21668,a03
9.016293,4.482146,a17
0.0,3.6628911,a06
7.400681,5.1577797,a03
10.264445,6.4706616,a03
9.085126,6.0571175,a17
11.112875,6.6457863,a17
7.339081,6.3858247,a03
0.0,10.433681,a14
0.0,2.2577214,a06
7.4754853,6.1713214,a03
0.0,5.721062,a08
0.0,5.65004,a08
12.116187,3.8572114,a17
0.0,4.746902,a08
6.7779703,6.999455,a14
0.0,3.1339593,a06
0.0,5.107971,a08
0.0,4.009866,a08
0.0,4.5651097,a06
0.0,4.4054213,a08
10.869142,8.09221,a03
0.41781348,6.8368077,a14
0.7716777,0.52266526,a08
0.0,8.662456,a14
0.0,2.3682778,a06
0.0,8.532191,a14
8.4523945,5.0602202,a17
0.0,2.602033,a08
0.0,3.668137,a06
0.0,6.8895826,a08
9.2466,7.068383,a03
0.0,4.1389074,a06
2.86186,8.374653,a14
9.23959,7.256074,a03
0.14079791,5.0848866,a08
0.0,3.4198904,a06
6.862895,4.3193445,a03
9.329824,2.5627868,a17
0.6172257,11.1712885,a14
4.5335283,0.0,a03
12.02201,5.7000318,a17
0.0,2.567334,a08
0.9577051,10.399408,a14
10.147255,5.490342,a17
10.528094,4.531731,a17
12.312967,6.591168,a17
10.850256,8.089411,a03
0.05193299,10.2848,a14
2.855435,5.7865267,a08
10.872775,5.256175,a17
2.0564141,0.69835037,a06
9.2662945,7.093934,a03
0.0,4.2905393,a06
0.0,3.4650638,a08
9.572711,7.7957425,a03
0.0,4.951204,a08
11.9288645,6.490996,a17
11.759108,5.6024785,a17
10.403054,6.367039,a17
10.763232,4.9861703,a17
9.251362,7.09589,a03
1.2630317,6.577288,a08
0.0,2.565012,a06
1.4545906,11.191139,a14
0.0,9.974068,a14
0.0,8.465909,a14
0.0,4.161231,a08
1.5547323,8.716397,a14
10.86657,8.100649,a03
10.85925,8.092004,a03
2.4795282,10.497494,a14
0.0,4.127325,a06
0.0,3.8970745,a08
10.547713,6.205967,a17
11.512265,5.739331,a17
0.0,3.9742544,a06
0.0,4.1200805,a06
11.882406,5.650512,a17
10.53405,6.1120996,a17
10.737504,5.9407353,a17
7.2546186,6.2872233,a03
0.0,7.8256907,a08
3.0852497,10.336388,a14
0.0,3.1452665,a06
9.282031,3.837894,a17
8.064183,6.871545,a03
1.085901,10.402571,a14
1.3664968,8.4548025,a14
0.79632336,9.345601,a14
0.0,5.0173745,a08
6.901626,4.389779,a03
10.851937,8.096661,a03
9.231293,3.4216774,a17
1.4966819,7.083237,a08
9.27257,7.220907,a03
7.4237328,5.2066708,a03
2.2735112,7.96401,a14
0.0,3.800805,a06
0.0,5.3049464,a08
11.882798,6.544925,a17
9.632765,5.341892,a17
9.592982,7.8144455,a03
0.0,5.2682385,a06
8.970349,3.3773406,a17
8.086855,6.874332,a03
1.249418,6.9168243,a14
9.340353,5.5285163,a17
9.280992,7.132897,a03
9.156565,7.2657332,a03
0.0,1.97766,a08
0.0,4.03189,a06
3.976807,9.57678,a14
7.3946004,5.131232,a03
1.7442343,6.605308,a14
10.858849,8.072899,a03
0.0,3.5190437,a06
0.0,5.931163,a06
10.04166,7.7144837,a17
0.0,2.8136702,a06
10.821569,8.086162,a03
0.0,4.1677,a06
0.0,3.9569936,a06
0.0,3.8535852,a06
10.671257,4.908549,a17
2.4888084,9.091074,a14
0.8454323,6.8821034,a08
0.0,5.584583,a08
9.228837,7.2755113,a03
0.0,9.505077,a14
0.0,5.4440527,a06
5.2429214,8.932599,a14
7.302352,6.409229,a03
0.0,4.6467953,a06
0.0,4.2872615,a06
0.0,4.4814825,a08
6.8842664,4.390513,a03
0.0,2.502697,a08
4.5447974,6.246387,a14
